epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
17,2020-04-22,34,RO,,11,state,223,12.54765,0,5,0,0.0224,1777225,False,True
17,2020-04-22,33,RR,,14,state,297,49.02924,17,3,0,0.0101,605761,False,False
17,2020-04-22,44,RS,,43,state,970,8.52579,52,28,1,0.0289,11377239,False,False
17,2020-04-22,42,SC,,42,state,1115,15.56222,24,39,2,0.035,7164788,False,False
17,2020-04-22,40,SE,,28,state,118,5.13335,1,7,0,0.0593,2298696,False,False
17,2020-04-22,58,SP,,35,state,15914,34.65664,529,1134,41,0.0713,45919049,False,False
17,2020-04-22,36,TO,,17,state,37,2.35239,1,2,0,0.0541,1572866,False,False
17,2020-04-21,36,AC,,12,state,195,22.11047,19,8,0,0.041,881935,False,False
17,2020-04-21,45,AL,,27,state,210,6.2924,39,19,1,0.0905,3337357,False,False
17,2020-04-21,40,AM,,13,state,2270,54.7701,110,193,8,0.085,4144597,False,False
17,2020-04-21,33,AP,,16,state,466,55.10026,31,13,0,0.0279,845731,False,False
17,2020-04-21,47,BA,,29,state,1504,10.11224,127,48,1,0.0319,14873064,False,False
17,2020-04-21,37,CE,,23,state,3682,40.31941,197,221,15,0.06,9132078,False,False
17,2020-04-21,46,DF,,53,state,913,30.27923,38,24,0,0.0263,3015268,False,False
17,2020-04-21,48,ES,,32,state,1313,32.67266,101,34,0,0.0259,4018650,False,False
17,2020-04-21,41,GO,,52,state,421,5.99856,18,19,0,0.0451,7018354,False,False
17,2020-04-21,33,MA,,21,state,1604,22.6708,208,66,6,0.0411,7075181,False,False
17,2020-04-21,45,MG,,31,state,1230,5.81044,41,44,3,0.0358,21168791,False,False
17,2020-04-21,39,MS,,50,state,173,6.22529,2,6,1,0.0347,2778986,False,False
17,2020-04-21,33,MT,,51,state,181,5.19448,0,6,0,0.0331,3484466,False,False
17,2020-04-21,35,PA,,15,state,1026,11.92626,124,38,3,0.037,8602865,False,False
17,2020-04-21,41,PB,,25,state,301,7.49105,38,39,6,0.1296,4018127,False,False
17,2020-04-21,41,PE,,26,state,2908,30.42773,218,260,26,0.0894,9557071,False,False
17,2020-04-21,34,PI,,22,state,206,6.29348,20,15,1,0.0728,3273227,False,False
17,2020-04-21,41,PR,,41,state,1039,9.08697,17,55,2,0.0529,11433957,False,False
17,2020-04-21,48,RJ,,33,state,5306,30.7328,407,461,39,0.0869,17264943,False,False
17,2020-04-21,41,RN,,24,state,646,18.42107,38,29,1,0.0449,3506853,False,False
17,2020-04-21,33,RO,,11,state,223,12.54765,24,5,1,0.0224,1777225,False,False
17,2020-04-21,32,RR,,14,state,280,46.22285,33,3,0,0.0107,605761,False,False
17,2020-04-21,43,RS,,43,state,918,8.06874,14,27,0,0.0294,11377239,False,False
17,2020-04-21,41,SC,,42,state,1091,15.22725,28,37,2,0.0339,7164788,False,False
17,2020-04-21,39,SE,,28,state,117,5.08984,25,7,2,0.0598,2298696,False,False
17,2020-04-21,57,SP,,35,state,15385,33.50461,805,1093,56,0.071,45919049,False,False
17,2020-04-21,35,TO,,17,state,36,2.28882,1,2,0,0.0556,1572866,False,False
17,2020-04-20,35,AC,,12,state,176,19.95612,13,8,2,0.0455,881935,False,False
17,2020-04-20,44,AL,,27,state,171,5.12382,12,18,3,0.1053,3337357,False,False
17,2020-04-20,39,AM,,13,state,2160,52.11604,116,185,3,0.0856,4144597,False,False
17,2020-04-20,32,AP,,16,state,435,51.43479,19,13,2,0.0299,845731,False,False
17,2020-04-20,46,BA,,29,state,1377,9.25835,128,47,2,0.0341,14873064,False,False
17,2020-04-20,36,CE,,23,state,3485,38.16218,179,206,17,0.0591,9132078,False,False
17,2020-04-20,45,DF,,53,state,875,29.01898,15,24,0,0.0274,3015268,False,False
17,2020-04-20,47,ES,,32,state,1212,30.15938,17,34,0,0.0281,4018650,False,False
17,2020-04-20,40,GO,,52,state,403,5.74209,10,19,1,0.0471,7018354,False,False
17,2020-04-20,32,MA,,21,state,1396,19.73094,76,60,6,0.043,7075181,False,False
17,2020-04-20,44,MG,,31,state,1189,5.61676,35,41,2,0.0345,21168791,False,False
17,2020-04-20,38,MS,,50,state,171,6.15332,3,5,0,0.0292,2778986,False,False
17,2020-04-20,32,MT,,51,state,181,5.19448,7,6,1,0.0331,3484466,False,False
17,2020-04-20,34,PA,,15,state,902,10.48488,217,35,1,0.0388,8602865,False,False
17,2020-04-20,40,PB,,25,state,263,6.54534,18,33,1,0.1255,4018127,False,False
17,2020-04-20,40,PE,,26,state,2690,28.1467,231,234,18,0.087,9557071,False,False
17,2020-04-20,33,PI,,22,state,186,5.68247,28,14,2,0.0753,3273227,False,False
17,2020-04-20,40,PR,,41,state,1022,8.93829,20,53,1,0.0519,11433957,False,False
17,2020-04-20,47,RJ,,33,state,4899,28.37542,224,422,20,0.0861,17264943,False,False
17,2020-04-20,40,RN,,24,state,608,17.33748,13,28,1,0.0461,3506853,False,False
17,2020-04-20,32,RO,,11,state,199,11.19723,39,4,0,0.0201,1777225,False,False
17,2020-04-20,31,RR,,14,state,247,40.77516,3,3,0,0.0121,605761,False,False
17,2020-04-20,42,RS,,43,state,904,7.94569,35,27,1,0.0299,11377239,False,False
17,2020-04-20,40,SC,,42,state,1063,14.83645,38,35,0,0.0329,7164788,False,False
17,2020-04-20,38,SE,,28,state,92,4.00227,6,5,0,0.0543,2298696,False,False
17,2020-04-20,56,SP,,35,state,14580,31.75153,313,1037,22,0.0711,45919049,False,False
17,2020-04-20,34,TO,,17,state,35,2.22524,1,2,1,0.0571,1572866,False,False
17,2020-04-19,34,AC,,12,state,163,18.48209,21,6,0,0.0368,881935,False,False
17,2020-04-19,43,AL,,27,state,159,4.76425,27,15,5,0.0943,3337357,False,False
17,2020-04-19,38,AM,,13,state,2044,49.31722,147,182,21,0.089,4144597,False,False
17,2020-04-19,31,AP,,16,state,416,49.18822,16,11,1,0.0264,845731,False,False
17,2020-04-19,45,BA,,29,state,1249,8.39773,49,45,5,0.036,14873064,False,False
17,2020-04-19,35,CE,,23,state,3306,36.20206,244,189,9,0.0572,9132078,False,False
17,2020-04-19,44,DF,,53,state,860,28.52151,64,24,0,0.0279,3015268,False,False
17,2020-04-19,46,ES,,32,state,1195,29.73635,96,34,4,0.0285,4018650,False,False
17,2020-04-19,39,GO,,52,state,393,5.5996,15,18,0,0.0458,7018354,False,False
17,2020-04-19,31,MA,,21,state,1320,18.65677,115,54,6,0.0409,7075181,False,False
17,2020-04-19,43,MG,,31,state,1154,5.45142,77,39,0,0.0338,21168791,False,False
17,2020-04-19,37,MS,,50,state,168,6.04537,7,5,0,0.0298,2778986,False,False
17,2020-04-19,31,MT,,51,state,174,4.99359,3,5,0,0.0287,3484466,False,False
17,2020-04-19,33,PA,,15,state,685,7.96246,44,34,1,0.0496,8602865,False,False
17,2020-04-19,39,PB,,25,state,245,6.09737,9,32,3,0.1306,4018127,False,False
17,2020-04-19,39,PE,,26,state,2459,25.72964,266,216,11,0.0878,9557071,False,False
17,2020-04-19,32,PI,,22,state,158,4.82704,14,12,2,0.0759,3273227,False,False
17,2020-04-19,39,PR,,41,state,1002,8.76337,42,52,3,0.0519,11433957,False,False
17,2020-04-19,46,RJ,,33,state,4675,27.07799,132,402,15,0.086,17264943,False,False
17,2020-04-19,39,RN,,24,state,595,16.96678,34,27,1,0.0454,3506853,False,False
17,2020-04-19,31,RO,,11,state,160,9.0028,32,4,0,0.025,1777225,False,False
17,2020-04-19,30,RR,,14,state,244,40.27991,22,3,0,0.0123,605761,False,False
17,2020-04-19,41,RS,,43,state,869,7.63806,15,26,2,0.0299,11377239,False,False
17,2020-04-19,39,SC,,42,state,1025,14.30608,50,35,3,0.0341,7164788,False,False
17,2020-04-19,37,SE,,28,state,86,3.74125,15,5,0,0.0581,2298696,False,False
17,2020-04-19,55,SP,,35,state,14267,31.06989,373,1015,24,0.0711,45919049,False,False
17,2020-04-19,33,TO,,17,state,34,2.16166,1,1,0,0.0294,1572866,False,False
16,2020-04-18,33,AC,,12,state,142,16.10096,7,6,1,0.0423,881935,False,False
16,2020-04-18,42,AL,,27,state,132,3.95523,22,10,3,0.0758,3337357,False,False
16,2020-04-18,37,AM,,13,state,1897,45.77043,88,161,16,0.0849,4144597,False,False
16,2020-04-18,30,AP,,16,state,400,47.29636,25,10,0,0.025,845731,False,False
16,2020-04-18,44,BA,,29,state,1200,8.06828,136,40,4,0.0333,14873064,False,False
16,2020-04-18,34,CE,,23,state,3062,33.53016,315,180,25,0.0588,9132078,False,False
16,2020-04-18,43,DF,,53,state,796,26.39898,40,24,0,0.0302,3015268,False,False
16,2020-04-18,45,ES,,32,state,1099,27.34749,147,30,2,0.0273,4018650,False,False
16,2020-04-18,38,GO,,52,state,378,5.38588,43,18,2,0.0476,7018354,False,False
16,2020-04-18,30,MA,,21,state,1205,17.03137,165,48,4,0.0398,7075181,False,False
16,2020-04-18,42,MG,,31,state,1077,5.08768,56,39,4,0.0362,21168791,False,False
16,2020-04-18,36,MS,,50,state,161,5.79348,18,5,0,0.0311,2778986,False,False
16,2020-04-18,30,MT,,51,state,171,4.9075,9,5,0,0.0292,3484466,False,False
16,2020-04-18,32,PA,,15,state,641,7.45101,14,33,1,0.0515,8602865,False,False
16,2020-04-18,38,PB,,25,state,236,5.87338,31,29,1,0.1229,4018127,False,False
16,2020-04-18,38,PE,,26,state,2193,22.94636,187,205,19,0.0935,9557071,False,False
16,2020-04-18,31,PI,,22,state,144,4.39933,21,10,1,0.0694,3273227,False,False
16,2020-04-18,38,PR,,41,state,960,8.39604,73,49,5,0.051,11433957,False,False
16,2020-04-18,45,RJ,,33,state,4543,26.31344,194,387,46,0.0852,17264943,False,False
16,2020-04-18,38,RN,,24,state,561,15.99725,45,26,2,0.0463,3506853,False,False
16,2020-04-18,30,RO,,11,state,128,7.20224,18,4,1,0.0312,1777225,False,False
16,2020-04-18,29,RR,,14,state,222,36.64812,21,3,0,0.0135,605761,False,False
16,2020-04-18,40,RS,,43,state,854,7.50621,23,24,0,0.0281,11377239,False,False
16,2020-04-18,38,SC,,42,state,975,13.60822,13,32,1,0.0328,7164788,False,False
16,2020-04-18,36,SE,,28,state,71,3.08871,13,5,1,0.0704,2298696,False,False
16,2020-04-18,54,SP,,35,state,13894,30.2576,1053,991,63,0.0713,45919049,False,False
16,2020-04-18,32,TO,,17,state,33,2.09808,1,1,0,0.0303,1572866,False,False
16,2020-04-17,32,AC,,12,state,135,15.30725,20,5,0,0.037,881935,False,False
16,2020-04-17,41,AL,,27,state,110,3.29602,21,7,2,0.0636,3337357,False,False
16,2020-04-17,36,AM,,13,state,1809,43.64719,90,145,21,0.0802,4144597,False,False
16,2020-04-17,29,AP,,16,state,375,44.34034,13,10,0,0.0267,845731,False,False
16,2020-04-17,43,BA,,29,state,1064,7.15387,97,36,2,0.0338,14873064,False,False
16,2020-04-17,33,CE,,23,state,2747,30.08078,335,155,20,0.0564,9132078,False,False
16,2020-04-17,42,DF,,53,state,756,25.0724,29,24,4,0.0317,3015268,False,False
16,2020-04-17,44,ES,,32,state,952,23.68955,17,28,0,0.0294,4018650,False,False
16,2020-04-17,37,GO,,52,state,335,4.7732,17,16,0,0.0478,7018354,False,False
16,2020-04-17,29,MA,,21,state,1040,14.69927,243,44,4,0.0423,7075181,False,False
16,2020-04-17,41,MG,,31,state,1021,4.82314,63,35,2,0.0343,21168791,False,False
16,2020-04-17,35,MS,,50,state,143,5.14576,12,5,0,0.035,2778986,False,False
16,2020-04-17,29,MT,,51,state,162,4.64921,6,5,0,0.0309,3484466,False,False
16,2020-04-17,31,PA,,15,state,627,7.28827,70,32,6,0.051,8602865,False,False
16,2020-04-17,37,PB,,25,state,205,5.10188,10,28,2,0.1366,4018127,False,False
16,2020-04-17,37,PE,,26,state,2006,20.98969,323,186,26,0.0927,9557071,False,False
16,2020-04-17,30,PI,,22,state,123,3.75776,21,9,1,0.0732,3273227,False,False
16,2020-04-17,37,PR,,41,state,887,7.75759,42,44,1,0.0496,11433957,False,False
16,2020-04-17,44,RJ,,33,state,4349,25.18977,405,341,40,0.0784,17264943,False,False
16,2020-04-17,37,RN,,24,state,516,14.71405,53,24,1,0.0465,3506853,False,False
16,2020-04-17,29,RO,,11,state,110,6.18942,18,3,0,0.0273,1777225,False,False
16,2020-04-17,28,RR,,14,state,201,33.1814,37,3,0,0.0149,605761,False,False
16,2020-04-17,39,RS,,43,state,831,7.30406,39,24,3,0.0289,11377239,False,False
16,2020-04-17,37,SC,,42,state,962,13.42678,36,31,1,0.0322,7164788,False,False
16,2020-04-17,35,SE,,28,state,58,2.52317,5,4,0,0.069,2298696,False,False
16,2020-04-17,53,SP,,35,state,12841,27.96443,1273,928,75,0.0723,45919049,False,False
16,2020-04-17,31,TO,,17,state,32,2.0345,1,1,0,0.0312,1572866,False,False
16,2020-04-16,31,AC,,12,state,115,13.03951,14,5,1,0.0435,881935,False,False
16,2020-04-16,40,AL,,27,state,89,2.66678,6,5,0,0.0562,3337357,False,False
16,2020-04-16,35,AM,,13,state,1719,41.47569,165,124,18,0.0721,4144597,False,False
16,2020-04-16,28,AP,,16,state,362,42.80321,20,10,3,0.0276,845731,False,False
16,2020-04-16,42,BA,,29,state,967,6.50169,83,34,6,0.0352,14873064,False,False
16,2020-04-16,32,CE,,23,state,2412,26.41239,121,135,11,0.056,9132078,False,False
16,2020-04-16,41,DF,,53,state,727,24.11063,39,20,3,0.0275,3015268,False,False
16,2020-04-16,43,ES,,32,state,935,23.26652,201,28,7,0.0299,4018650,False,False
16,2020-04-16,36,GO,,52,state,318,4.53098,14,16,1,0.0503,7018354,False,False
16,2020-04-16,28,MA,,21,state,797,11.26473,102,40,3,0.0502,7075181,False,False
16,2020-04-16,40,MG,,31,state,958,4.52553,55,33,3,0.0344,21168791,False,False
16,2020-04-16,34,MS,,50,state,131,4.71395,10,5,1,0.0382,2778986,False,False
16,2020-04-16,28,MT,,51,state,156,4.47701,5,5,1,0.0321,3484466,False,False
16,2020-04-16,30,PA,,15,state,557,6.47459,70,26,5,0.0467,8602865,False,False
16,2020-04-16,36,PB,,25,state,195,4.85301,30,26,2,0.1333,4018127,False,False
16,2020-04-16,36,PE,,26,state,1683,17.61,199,160,17,0.0951,9557071,False,False
16,2020-04-16,29,PI,,22,state,102,3.11619,11,8,0,0.0784,3273227,False,False
16,2020-04-16,36,PR,,41,state,845,7.39027,29,43,2,0.0509,11433957,False,False
16,2020-04-16,43,RJ,,33,state,3944,22.84398,201,301,36,0.0763,17264943,False,False
16,2020-04-16,36,RN,,24,state,463,13.20272,63,23,3,0.0497,3506853,False,False
16,2020-04-16,28,RO,,11,state,92,5.17661,19,3,1,0.0326,1777225,False,False
16,2020-04-16,27,RR,,14,state,164,27.07338,22,3,0,0.0183,605761,False,False
16,2020-04-16,38,RS,,43,state,792,6.96127,30,21,2,0.0265,11377239,False,False
16,2020-04-16,36,SC,,42,state,926,12.92432,42,30,1,0.0324,7164788,False,False
16,2020-04-16,34,SE,,28,state,53,2.30566,5,4,0,0.0755,2298696,False,False
16,2020-04-16,52,SP,,35,state,11568,25.19216,525,853,75,0.0737,45919049,False,False
16,2020-04-16,30,TO,,17,state,31,1.97092,2,1,0,0.0323,1572866,False,False
16,2020-04-15,30,AC,,12,state,101,11.45209,2,4,1,0.0396,881935,False,False
16,2020-04-15,39,AL,,27,state,83,2.487,11,5,1,0.0602,3337357,False,False
16,2020-04-15,34,AM,,13,state,1554,37.4946,70,106,16,0.0682,4144597,False,False
16,2020-04-15,27,AP,,16,state,342,40.43839,34,7,0,0.0205,845731,False,False
16,2020-04-15,41,BA,,29,state,884,5.94363,108,28,2,0.0317,14873064,False,False
16,2020-04-15,31,CE,,23,state,2291,25.08739,221,124,13,0.0541,9132078,False,False
16,2020-04-15,40,DF,,53,state,688,22.81721,37,17,0,0.0247,3015268,False,False
16,2020-04-15,42,ES,,32,state,734,18.26484,177,21,3,0.0286,4018650,False,False
16,2020-04-15,35,GO,,52,state,304,4.3315,20,15,0,0.0493,7018354,False,False
16,2020-04-15,27,MA,,21,state,695,9.82307,65,37,3,0.0532,7075181,False,False
16,2020-04-15,39,MG,,31,state,903,4.26571,19,30,3,0.0332,21168791,False,False
16,2020-04-15,33,MS,,50,state,121,4.35411,6,4,0,0.0331,2778986,False,False
16,2020-04-15,27,MT,,51,state,151,4.33352,13,4,0,0.0265,3484466,False,False
16,2020-04-15,29,PA,,15,state,487,5.6609,103,21,0,0.0431,8602865,False,False
16,2020-04-15,35,PB,,25,state,165,4.10639,13,24,3,0.1455,4018127,False,False
16,2020-04-15,35,PE,,26,state,1484,15.52777,200,143,28,0.0964,9557071,False,False
16,2020-04-15,28,PI,,22,state,91,2.78013,16,8,0,0.0879,3273227,False,False
16,2020-04-15,35,PR,,41,state,816,7.13664,13,41,2,0.0502,11433957,False,False
16,2020-04-15,42,RJ,,33,state,3743,21.67977,333,265,41,0.0708,17264943,False,False
16,2020-04-15,35,RN,,24,state,400,11.40624,1,20,1,0.05,3506853,False,False
16,2020-04-15,27,RO,,11,state,73,4.10753,4,2,0,0.0274,1777225,False,False
16,2020-04-15,26,RR,,14,state,142,23.44159,28,3,0,0.0211,605761,False,False
16,2020-04-15,37,RS,,43,state,762,6.69758,42,19,1,0.0249,11377239,False,False
16,2020-04-15,35,SC,,42,state,884,12.33812,31,29,1,0.0328,7164788,False,False
16,2020-04-15,33,SE,,28,state,48,2.08814,2,4,0,0.0833,2298696,False,False
16,2020-04-15,51,SP,,35,state,11043,24.04884,1672,778,83,0.0705,45919049,False,False
16,2020-04-15,29,TO,,17,state,29,1.84377,2,1,1,0.0345,1572866,False,False
16,2020-04-14,29,AC,,12,state,99,11.22532,9,3,0,0.0303,881935,False,False
16,2020-04-14,38,AL,,27,state,72,2.1574,14,4,0,0.0556,3337357,False,False
16,2020-04-14,33,AM,,13,state,1484,35.80565,209,90,19,0.0606,4144597,False,False
16,2020-04-14,26,AP,,16,state,308,36.4182,64,7,1,0.0227,845731,False,False
16,2020-04-14,40,BA,,29,state,776,5.21749,53,26,4,0.0335,14873064,False,False
16,2020-04-14,30,CE,,23,state,2070,22.66735,135,111,10,0.0536,9132078,False,False
16,2020-04-14,39,DF,,53,state,651,21.59012,10,17,2,0.0261,3015268,False,False
16,2020-04-14,41,ES,,32,state,557,13.86038,94,18,1,0.0323,4018650,False,False
16,2020-04-14,34,GO,,52,state,284,4.04653,51,15,0,0.0528,7018354,False,False
16,2020-04-14,26,MA,,21,state,630,8.90437,152,34,2,0.054,7075181,False,False
16,2020-04-14,38,MG,,31,state,884,4.17596,69,27,4,0.0305,21168791,False,False
16,2020-04-14,32,MS,,50,state,115,4.1382,2,4,0,0.0348,2778986,False,False
16,2020-04-14,26,MT,,51,state,138,3.96043,4,4,0,0.029,3484466,False,False
16,2020-04-14,28,PA,,15,state,384,4.46363,74,21,7,0.0547,8602865,False,False
16,2020-04-14,34,PB,,25,state,152,3.78286,16,21,5,0.1382,4018127,False,False
16,2020-04-14,34,PE,,26,state,1284,13.43508,130,115,13,0.0896,9557071,False,False
16,2020-04-14,27,PI,,22,state,75,2.29132,17,8,0,0.1067,3273227,False,False
16,2020-04-14,34,PR,,41,state,803,7.02294,35,39,6,0.0486,11433957,False,False
16,2020-04-14,41,RJ,,33,state,3410,19.75101,189,224,42,0.0657,17264943,False,False
16,2020-04-14,34,RN,,24,state,399,11.37772,23,19,1,0.0476,3506853,False,False
16,2020-04-14,26,RO,,11,state,69,3.88246,27,2,0,0.029,1777225,False,False
16,2020-04-14,25,RR,,14,state,114,18.8193,1,3,0,0.0263,605761,False,False
16,2020-04-14,36,RS,,43,state,720,6.32842,35,18,1,0.025,11377239,False,False
16,2020-04-14,34,SC,,42,state,853,11.90545,27,28,2,0.0328,7164788,False,False
16,2020-04-14,32,SE,,28,state,46,2.00113,1,4,0,0.087,2298696,False,False
16,2020-04-14,50,SP,,35,state,9371,20.40765,476,695,87,0.0742,45919049,False,False
16,2020-04-14,28,TO,,17,state,27,1.71661,1,0,0,0.0,1572866,False,False
16,2020-04-13,28,AC,,12,state,90,10.20483,13,3,1,0.0333,881935,False,False
16,2020-04-13,37,AL,,27,state,58,1.7379,10,4,1,0.069,3337357,False,False
16,2020-04-13,32,AM,,13,state,1275,30.76294,69,71,9,0.0557,4144597,False,False
16,2020-04-13,25,AP,,16,state,244,28.85078,7,6,1,0.0246,845731,False,False
16,2020-04-13,39,BA,,29,state,723,4.86114,49,22,1,0.0304,14873064,False,False
16,2020-04-13,29,CE,,23,state,1935,21.18904,188,101,25,0.0522,9132078,False,False
16,2020-04-13,38,DF,,53,state,641,21.25848,23,15,1,0.0234,3015268,False,False
16,2020-04-13,40,ES,,32,state,463,11.52128,33,17,3,0.0367,4018650,False,False
16,2020-04-13,33,GO,,52,state,233,3.31987,4,15,1,0.0644,7018354,False,False
16,2020-04-13,25,MA,,21,state,478,6.75601,33,32,5,0.0669,7075181,False,False
16,2020-04-13,37,MG,,31,state,815,3.85001,9,23,3,0.0282,21168791,False,False
16,2020-04-13,31,MS,,50,state,113,4.06623,12,4,2,0.0354,2778986,False,False
16,2020-04-13,25,MT,,51,state,134,3.84564,11,4,1,0.0299,3484466,False,False
16,2020-04-13,27,PA,,15,state,310,3.60345,51,14,0,0.0452,8602865,False,False
16,2020-04-13,33,PB,,25,state,136,3.38466,25,16,3,0.1176,4018127,False,False
16,2020-04-13,33,PE,,26,state,1154,12.07483,194,102,17,0.0884,9557071,False,False
16,2020-04-13,26,PI,,22,state,58,1.77195,7,8,1,0.1379,3273227,False,False
16,2020-04-13,33,PR,,41,state,768,6.71683,18,33,2,0.043,11433957,False,False
16,2020-04-13,40,RJ,,33,state,3221,18.6563,366,182,12,0.0565,17264943,False,False
16,2020-04-13,33,RN,,24,state,376,10.72186,37,18,1,0.0479,3506853,False,False
16,2020-04-13,25,RO,,11,state,42,2.36323,0,2,0,0.0476,1777225,False,True
16,2020-04-13,24,RR,,14,state,113,18.65422,30,3,0,0.0265,605761,False,False
16,2020-04-13,35,RS,,43,state,685,6.02079,21,17,1,0.0248,11377239,False,False
16,2020-04-13,33,SC,,42,state,826,11.5286,50,26,2,0.0315,7164788,False,False
16,2020-04-13,31,SE,,28,state,45,1.95763,1,4,0,0.0889,2298696,False,False
16,2020-04-13,49,SP,,35,state,8895,19.37105,140,608,20,0.0684,45919049,False,False
16,2020-04-13,27,TO,,17,state,26,1.65303,0,0,0,0.0,1572866,False,False
16,2020-04-12,27,AC,,12,state,77,8.7308,5,2,0,0.026,881935,False,False
16,2020-04-12,36,AL,,27,state,48,1.43826,0,3,0,0.0625,3337357,False,False
16,2020-04-12,31,AM,,13,state,1206,29.09812,157,62,9,0.0514,4144597,False,False
16,2020-04-12,24,AP,,16,state,237,28.02309,44,5,0,0.0211,845731,False,False
16,2020-04-12,38,BA,,29,state,674,4.53168,34,21,0,0.0312,14873064,False,False
16,2020-04-12,28,CE,,23,state,1747,19.13037,79,76,2,0.0435,9132078,False,False
16,2020-04-12,37,DF,,53,state,618,20.49569,26,14,0,0.0227,3015268,False,False
16,2020-04-12,39,ES,,32,state,430,10.70011,47,14,5,0.0326,4018650,False,False
16,2020-04-12,32,GO,,52,state,229,3.26287,20,14,4,0.0611,7018354,False,False
16,2020-04-12,24,MA,,21,state,445,6.28959,47,27,3,0.0607,7075181,False,False
16,2020-04-12,36,MG,,31,state,806,3.80749,56,20,3,0.0248,21168791,False,False
16,2020-04-12,30,MS,,50,state,101,3.63442,1,2,0,0.0198,2778986,False,False
16,2020-04-12,24,MT,,51,state,123,3.52995,2,3,0,0.0244,3484466,False,False
16,2020-04-12,26,PA,,15,state,259,3.01062,22,14,3,0.0541,8602865,False,False
16,2020-04-12,32,PB,,25,state,111,2.76248,10,13,0,0.1171,4018127,False,False
16,2020-04-12,32,PE,,26,state,960,10.04492,144,85,13,0.0885,9557071,False,False
16,2020-04-12,25,PI,,22,state,51,1.5581,7,7,0,0.1373,3273227,False,False
16,2020-04-12,32,PR,,41,state,750,6.55941,62,31,4,0.0413,11433957,False,False
16,2020-04-12,39,RJ,,33,state,2855,16.5364,248,170,15,0.0595,17264943,False,False
16,2020-04-12,32,RN,,24,state,339,9.66679,50,17,4,0.0501,3506853,False,False
16,2020-04-12,24,RO,,11,state,42,2.36323,8,2,0,0.0476,1777225,False,False
16,2020-04-12,23,RR,,14,state,83,13.70177,4,3,0,0.0361,605761,False,False
16,2020-04-12,34,RS,,43,state,664,5.83621,11,16,0,0.0241,11377239,False,False
16,2020-04-12,32,SC,,42,state,776,10.83075,44,24,3,0.0309,7164788,False,False
16,2020-04-12,30,SE,,28,state,44,1.91413,0,4,0,0.0909,2298696,False,True
16,2020-04-12,48,SP,,35,state,8755,19.06616,336,588,28,0.0672,45919049,False,False
16,2020-04-12,26,TO,,17,state,26,1.65303,1,0,0,0.0,1572866,False,False
15,2020-04-11,26,AC,,12,state,72,8.16387,2,2,0,0.0278,881935,False,False
15,2020-04-11,35,AL,,27,state,48,1.43826,3,3,0,0.0625,3337357,False,False
15,2020-04-11,30,AM,,13,state,1049,25.31006,68,53,3,0.0505,4144597,False,False
15,2020-04-11,23,AP,,16,state,193,22.82049,27,5,3,0.0259,845731,False,False
15,2020-04-11,37,BA,,29,state,640,4.30308,24,21,2,0.0328,14873064,False,False
15,2020-04-11,27,CE,,23,state,1668,18.26528,110,74,7,0.0444,9132078,False,False
15,2020-04-11,36,DF,,53,state,592,19.63341,36,14,0,0.0236,3015268,False,False
15,2020-04-11,38,ES,,32,state,383,9.53056,34,9,1,0.0235,4018650,False,False
15,2020-04-11,31,GO,,52,state,209,2.97791,18,10,2,0.0478,7018354,False,False
15,2020-04-11,23,MA,,21,state,398,5.6253,54,24,3,0.0603,7075181,False,False
15,2020-04-11,35,MG,,31,state,750,3.54295,52,17,0,0.0227,21168791,False,False
15,2020-04-11,29,MS,,50,state,100,3.59843,3,2,0,0.02,2778986,False,False
15,2020-04-11,23,MT,,51,state,121,3.47256,9,3,1,0.0248,3484466,False,False
15,2020-04-11,25,PA,,15,state,237,2.7549,20,11,2,0.0464,8602865,False,False
15,2020-04-11,31,PB,,25,state,101,2.51361,16,13,2,0.1287,4018127,False,False
15,2020-04-11,31,PE,,26,state,816,8.53818,132,72,7,0.0882,9557071,False,False
15,2020-04-11,24,PI,,22,state,44,1.34424,3,7,0,0.1591,3273227,False,False
15,2020-04-11,31,PR,,41,state,688,6.01716,33,27,1,0.0392,11433957,False,False
15,2020-04-11,38,RJ,,33,state,2607,15.09996,143,155,8,0.0595,17264943,False,False
15,2020-04-11,31,RN,,24,state,289,8.24101,26,13,2,0.045,3506853,False,False
15,2020-04-11,23,RO,,11,state,34,1.91309,2,2,0,0.0588,1777225,False,False
15,2020-04-11,22,RR,,14,state,79,13.04145,4,3,0,0.038,605761,False,False
15,2020-04-11,33,RS,,43,state,653,5.73953,13,16,1,0.0245,11377239,False,False
15,2020-04-11,31,SC,,42,state,732,10.21663,15,21,3,0.0287,7164788,False,False
15,2020-04-11,29,SE,,28,state,44,1.91413,2,4,0,0.0909,2298696,False,False
15,2020-04-11,47,SP,,35,state,8419,18.33444,203,560,20,0.0665,45919049,False,False
15,2020-04-11,25,TO,,17,state,25,1.58946,2,0,0,0.0,1572866,False,False
15,2020-04-10,25,AC,,12,state,70,7.93709,8,2,0,0.0286,881935,False,False
15,2020-04-10,34,AL,,27,state,45,1.34837,8,3,0,0.0667,3337357,False,False
15,2020-04-10,29,AM,,13,state,981,23.66937,82,50,10,0.051,4144597,False,False
15,2020-04-10,22,AP,,16,state,166,19.62799,56,2,0,0.012,845731,False,False
